=== JNA Interface Mapping Hits ===
Format: callerSig | lib | symbol | interface | calleeSig | callerJar | calleeJar
<com.sun.jna.platform.win32.Secur32Util: java.lang.String getUserNameEx(int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Secur32Util: java.lang.String getUserNameEx(int)> | Secur32 | GetUserNameEx | com.sun.jna.platform.win32.Secur32 | <com.sun.jna.platform.win32.Secur32: boolean GetUserNameEx(int,char[],com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Shell32Util: java.lang.String getFolderPath(com.sun.jna.platform.win32.WinDef$HWND,int,com.sun.jna.platform.win32.WinDef$DWORD)> | shell32 | SHGetFolderPath | com.sun.jna.platform.win32.Shell32 | <com.sun.jna.platform.win32.Shell32: com.sun.jna.platform.win32.WinNT$HRESULT SHGetFolderPath(com.sun.jna.platform.win32.WinDef$HWND,int,com.sun.jna.platform.win32.WinNT$HANDLE,com.sun.jna.platform.win32.WinDef$DWORD,char[])> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Shell32Util: java.lang.String[] CommandLineToArgv(java.lang.String)> | shell32 | CommandLineToArgvW | com.sun.jna.platform.win32.Shell32 | <com.sun.jna.platform.win32.Shell32: com.sun.jna.Pointer CommandLineToArgvW(com.sun.jna.WString,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Shell32Util: java.lang.String[] CommandLineToArgv(java.lang.String)> | kernel32 | LocalFree | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.Pointer LocalFree(com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Shell32Util: java.lang.String[] CommandLineToArgv(java.lang.String)> | kernel32 | LocalFree | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.Pointer LocalFree(com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Shell32Util: java.lang.String[] CommandLineToArgv(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Shell32Util: java.lang.String getKnownFolderPath(com.sun.jna.platform.win32.Guid$GUID)> | shell32 | SHGetKnownFolderPath | com.sun.jna.platform.win32.Shell32 | <com.sun.jna.platform.win32.Shell32: com.sun.jna.platform.win32.WinNT$HRESULT SHGetKnownFolderPath(com.sun.jna.platform.win32.Guid$GUID,int,com.sun.jna.platform.win32.WinNT$HANDLE,com.sun.jna.ptr.PointerByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Shell32Util: java.lang.String getKnownFolderPath(com.sun.jna.platform.win32.Guid$GUID)> | Ole32 | CoTaskMemFree | com.sun.jna.platform.win32.Ole32 | <com.sun.jna.platform.win32.Ole32: void CoTaskMemFree(com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Shell32Util: java.lang.String getSpecialFolderPath(int,boolean)> | shell32 | SHGetSpecialFolderPath | com.sun.jna.platform.win32.Shell32 | <com.sun.jna.platform.win32.Shell32: boolean SHGetSpecialFolderPath(com.sun.jna.platform.win32.WinDef$HWND,char[],int,boolean)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Shell32Util: java.lang.String getSpecialFolderPath(int,boolean)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: int registerWindowMessage(java.lang.String)> | user32 | RegisterWindowMessage | com.sun.jna.platform.win32.User32 | <com.sun.jna.platform.win32.User32: int RegisterWindowMessage(java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: int registerWindowMessage(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: void destroyWindow(com.sun.jna.platform.win32.WinDef$HWND)> | user32 | DestroyWindow | com.sun.jna.platform.win32.User32 | <com.sun.jna.platform.win32.User32: boolean DestroyWindow(com.sun.jna.platform.win32.WinDef$HWND)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: void destroyWindow(com.sun.jna.platform.win32.WinDef$HWND)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: java.lang.String loadString(java.lang.String)> | kernel32 | LoadLibraryEx | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinDef$HMODULE LoadLibraryEx(java.lang.String,com.sun.jna.platform.win32.WinNT$HANDLE,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: java.lang.String loadString(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: java.lang.String loadString(java.lang.String)> | user32 | LoadString | com.sun.jna.platform.win32.User32 | <com.sun.jna.platform.win32.User32: int LoadString(com.sun.jna.platform.win32.WinDef$HINSTANCE,int,com.sun.jna.Pointer,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: java.lang.String loadString(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: java.util.List GetRawInputDeviceList()> | user32 | GetRawInputDeviceList | com.sun.jna.platform.win32.User32 | <com.sun.jna.platform.win32.User32: int GetRawInputDeviceList(com.sun.jna.platform.win32.WinUser$RAWINPUTDEVICELIST[],com.sun.jna.ptr.IntByReference,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: java.util.List GetRawInputDeviceList()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: java.util.List GetRawInputDeviceList()> | user32 | GetRawInputDeviceList | com.sun.jna.platform.win32.User32 | <com.sun.jna.platform.win32.User32: int GetRawInputDeviceList(com.sun.jna.platform.win32.WinUser$RAWINPUTDEVICELIST[],com.sun.jna.ptr.IntByReference,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: java.util.List GetRawInputDeviceList()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: com.sun.jna.platform.win32.WinDef$HWND createWindowEx(int,java.lang.String,java.lang.String,int,int,int,int,int,com.sun.jna.platform.win32.WinDef$HWND,com.sun.jna.platform.win32.WinDef$HMENU,com.sun.jna.platform.win32.WinDef$HINSTANCE,com.sun.jna.platform.win32.WinDef$LPVOID)> | user32 | CreateWindowEx | com.sun.jna.platform.win32.User32 | <com.sun.jna.platform.win32.User32: com.sun.jna.platform.win32.WinDef$HWND CreateWindowEx(int,java.lang.String,java.lang.String,int,int,int,int,int,com.sun.jna.platform.win32.WinDef$HWND,com.sun.jna.platform.win32.WinDef$HMENU,com.sun.jna.platform.win32.WinDef$HINSTANCE,com.sun.jna.platform.win32.WinDef$LPVOID)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.User32Util: com.sun.jna.platform.win32.WinDef$HWND createWindowEx(int,java.lang.String,java.lang.String,int,int,int,int,int,com.sun.jna.platform.win32.WinDef$HWND,com.sun.jna.platform.win32.WinDef$HMENU,com.sun.jna.platform.win32.WinDef$HINSTANCE,com.sun.jna.platform.win32.WinDef$LPVOID)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.VersionHelpers: boolean IsWindowsServer()> | kernel32 | VerSetConditionMask | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: long VerSetConditionMask(long,int,byte)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.VersionHelpers: boolean IsWindowsServer()> | kernel32 | VerifyVersionInfoW | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean VerifyVersionInfoW(com.sun.jna.platform.win32.WinNT$OSVERSIONINFOEX,int,long)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.VersionHelpers: boolean IsWindowsVersionOrGreater(int,int,int)> | kernel32 | VerSetConditionMask | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: long VerSetConditionMask(long,int,byte)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.VersionHelpers: boolean IsWindowsVersionOrGreater(int,int,int)> | kernel32 | VerSetConditionMask | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: long VerSetConditionMask(long,int,byte)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.VersionHelpers: boolean IsWindowsVersionOrGreater(int,int,int)> | kernel32 | VerSetConditionMask | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: long VerSetConditionMask(long,int,byte)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.VersionHelpers: boolean IsWindowsVersionOrGreater(int,int,int)> | kernel32 | VerifyVersionInfoW | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean VerifyVersionInfoW(com.sun.jna.platform.win32.WinNT$OSVERSIONINFOEX,int,long)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.VersionUtil: com.sun.jna.platform.win32.VerRsrc$VS_FIXEDFILEINFO getFileVersionInfo(java.lang.String)> | version | GetFileVersionInfoSize | com.sun.jna.platform.win32.Version | <com.sun.jna.platform.win32.Version: int GetFileVersionInfoSize(java.lang.String,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.VersionUtil: com.sun.jna.platform.win32.VerRsrc$VS_FIXEDFILEINFO getFileVersionInfo(java.lang.String)> | version | GetFileVersionInfo | com.sun.jna.platform.win32.Version | <com.sun.jna.platform.win32.Version: boolean GetFileVersionInfo(java.lang.String,int,int,com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.VersionUtil: com.sun.jna.platform.win32.VerRsrc$VS_FIXEDFILEINFO getFileVersionInfo(java.lang.String)> | version | VerQueryValue | com.sun.jna.platform.win32.Version | <com.sun.jna.platform.win32.Version: boolean VerQueryValue(com.sun.jna.Pointer,java.lang.String,com.sun.jna.ptr.PointerByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: void unwatch(java.io.File)> | kernel32 | CloseHandle | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean CloseHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: com.sun.jna.platform.win32.W32FileMonitor$FileInfo waitForChange()> | kernel32 | GetQueuedCompletionStatus | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean GetQueuedCompletionStatus(com.sun.jna.platform.win32.WinNT$HANDLE,com.sun.jna.ptr.IntByReference,com.sun.jna.platform.win32.BaseTSD$ULONG_PTRByReference,com.sun.jna.ptr.PointerByReference,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: void handleChanges(com.sun.jna.platform.win32.W32FileMonitor$FileInfo)> | kernel32 | ReadDirectoryChangesW | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean ReadDirectoryChangesW(com.sun.jna.platform.win32.WinNT$HANDLE,com.sun.jna.platform.win32.WinNT$FILE_NOTIFY_INFORMATION,int,boolean,int,com.sun.jna.ptr.IntByReference,com.sun.jna.platform.win32.WinBase$OVERLAPPED,com.sun.jna.platform.win32.WinNT$OVERLAPPED_COMPLETION_ROUTINE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: void handleChanges(com.sun.jna.platform.win32.W32FileMonitor$FileInfo)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: void dispose()> | kernel32 | PostQueuedCompletionStatus | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean PostQueuedCompletionStatus(com.sun.jna.platform.win32.WinNT$HANDLE,int,com.sun.jna.Pointer,com.sun.jna.platform.win32.WinBase$OVERLAPPED)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: void dispose()> | kernel32 | CloseHandle | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean CloseHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: void watch(java.io.File,int,boolean)> | kernel32 | CreateFile | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinNT$HANDLE CreateFile(java.lang.String,int,int,com.sun.jna.platform.win32.WinBase$SECURITY_ATTRIBUTES,int,int,com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: void watch(java.io.File,int,boolean)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: void watch(java.io.File,int,boolean)> | kernel32 | CreateIoCompletionPort | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinNT$HANDLE CreateIoCompletionPort(com.sun.jna.platform.win32.WinNT$HANDLE,com.sun.jna.platform.win32.WinNT$HANDLE,com.sun.jna.Pointer,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: void watch(java.io.File,int,boolean)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: void watch(java.io.File,int,boolean)> | kernel32 | ReadDirectoryChangesW | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean ReadDirectoryChangesW(com.sun.jna.platform.win32.WinNT$HANDLE,com.sun.jna.platform.win32.WinNT$FILE_NOTIFY_INFORMATION,int,boolean,int,com.sun.jna.ptr.IntByReference,com.sun.jna.platform.win32.WinBase$OVERLAPPED,com.sun.jna.platform.win32.WinNT$OVERLAPPED_COMPLETION_ROUTINE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileMonitor: void watch(java.io.File,int,boolean)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32FileUtils: void moveToTrash(java.io.File[])> | shell32 | SHFileOperation | com.sun.jna.platform.win32.Shell32 | <com.sun.jna.platform.win32.Shell32: int SHFileOperation(com.sun.jna.platform.win32.ShellAPI$SHFILEOPSTRUCT)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: com.sun.jna.platform.win32.Winsvc$ENUM_SERVICE_STATUS[] enumDependentServices(int)> | Advapi32 | EnumDependentServices | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean EnumDependentServices(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: com.sun.jna.platform.win32.Winsvc$ENUM_SERVICE_STATUS[] enumDependentServices(int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: com.sun.jna.platform.win32.Winsvc$ENUM_SERVICE_STATUS[] enumDependentServices(int)> | Advapi32 | EnumDependentServices | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean EnumDependentServices(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: com.sun.jna.platform.win32.Winsvc$ENUM_SERVICE_STATUS[] enumDependentServices(int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void addShutdownPrivilegeToProcess()> | kernel32 | GetCurrentProcess | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinNT$HANDLE GetCurrentProcess()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void addShutdownPrivilegeToProcess()> | Advapi32 | OpenProcessToken | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean OpenProcessToken(com.sun.jna.platform.win32.WinNT$HANDLE,int,com.sun.jna.platform.win32.WinNT$HANDLEByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void addShutdownPrivilegeToProcess()> | Advapi32 | LookupPrivilegeValue | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean LookupPrivilegeValue(java.lang.String,java.lang.String,com.sun.jna.platform.win32.WinNT$LUID)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void addShutdownPrivilegeToProcess()> | Advapi32 | AdjustTokenPrivileges | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean AdjustTokenPrivileges(com.sun.jna.platform.win32.WinNT$HANDLE,boolean,com.sun.jna.platform.win32.WinNT$TOKEN_PRIVILEGES,int,com.sun.jna.platform.win32.WinNT$TOKEN_PRIVILEGES,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void close()> | Advapi32 | CloseServiceHandle | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean CloseServiceHandle(com.sun.jna.platform.win32.Winsvc$SC_HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void close()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void setFailureActionsFlag(boolean)> | Advapi32 | ChangeServiceConfig2 | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean ChangeServiceConfig2(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,com.sun.jna.platform.win32.Winsvc$ChangeServiceConfig2Info)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void setFailureActionsFlag(boolean)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void setFailureActions(java.util.List,int,java.lang.String,java.lang.String)> | Advapi32 | ChangeServiceConfig2 | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean ChangeServiceConfig2(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,com.sun.jna.platform.win32.Winsvc$ChangeServiceConfig2Info)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void setFailureActions(java.util.List,int,java.lang.String,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void continueService()> | Advapi32 | ControlService | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean ControlService(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,com.sun.jna.platform.win32.Winsvc$SERVICE_STATUS)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void continueService()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void stopService(long)> | Advapi32 | ControlService | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean ControlService(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,com.sun.jna.platform.win32.Winsvc$SERVICE_STATUS)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void stopService(long)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void stopService(long)> | Advapi32 | QueryServiceStatus | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean QueryServiceStatus(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,com.sun.jna.platform.win32.Winsvc$SERVICE_STATUS)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void stopService(long)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void pauseService()> | Advapi32 | ControlService | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean ControlService(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,com.sun.jna.platform.win32.Winsvc$SERVICE_STATUS)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void pauseService()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: com.sun.jna.platform.win32.Winsvc$SERVICE_STATUS_PROCESS queryStatus()> | Advapi32 | QueryServiceStatusEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean QueryServiceStatusEx(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,com.sun.jna.platform.win32.Winsvc$SERVICE_STATUS_PROCESS,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: com.sun.jna.platform.win32.Winsvc$SERVICE_STATUS_PROCESS queryStatus()> | Advapi32 | QueryServiceStatusEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean QueryServiceStatusEx(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,com.sun.jna.platform.win32.Winsvc$SERVICE_STATUS_PROCESS,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: com.sun.jna.platform.win32.Winsvc$SERVICE_STATUS_PROCESS queryStatus()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: com.sun.jna.Pointer queryServiceConfig2(int)> | Advapi32 | QueryServiceConfig2 | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean QueryServiceConfig2(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: com.sun.jna.Pointer queryServiceConfig2(int)> | Advapi32 | QueryServiceConfig2 | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean QueryServiceConfig2(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: com.sun.jna.Pointer queryServiceConfig2(int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
